play_id,time_to_throw,pressure_applied,time_to_pressure,down,distance,field_position,score_diff,quarter,def_alignment,rushers,completion,yards_gained,sack,interception,time_bucket
210,1.65,0,0.35,4,13.1,11.866418898252192,0.6902722349078532,1,4-3 Base,5,1,7.5,0,0,Quick (<2.0s)
211,2.65,1,0.66,3,25.9,88.69384390834809,-4.780865301973929,3,3-4 Base,3,0,0.0,0,0,Extended (2.5-3.0s)
212,1.01,1,1.31,3,12.6,40.67655383530905,-2.3188640541701173,3,Dime,3,1,2.4,0,0,Quick (<2.0s)
213,1.91,0,0.81,3,25.0,87.94528009524002,-2.1248063518698888,2,Nickel,5,1,4.6,0,0,Quick (<2.0s)
214,2.8,0,1.46,1,18.8,11.8159553713528,-14.949782387626431,1,Nickel,4,0,0.0,0,0,Extended (2.5-3.0s)
215,2.47,1,0.28,1,3.8,69.37186614090223,9.731986969018227,2,4-3 Base,4,1,3.7,0,0,Normal (2.0-2.5s)
216,2.1,0,6.61,4,14.4,71.2119873803184,-20.106573252808772,2,Nickel,5,1,3.3,0,0,Normal (2.0-2.5s)
217,2.12,0,3.95,2,11.2,94.72198003679955,-8.490612961262416,2,Nickel,5,1,2.6,0,0,Normal (2.0-2.5s)
218,2.99,0,15.96,1,4.8,74.19697436208324,-4.317743279329833,1,Dime,5,1,10.7,0,0,Extended (2.5-3.0s)
219,7.85,0,0.41,1,17.8,39.4316335234046,21.434843878526117,2,Dime,4,0,0.0,0,0,Very Long (>3.0s)
220,1.07,0,2.58,3,3.1,55.15236964566908,-1.0079716865163537,2,Nickel,4,1,12.3,0,0,Quick (<2.0s)
221,7.99,1,0.82,3,17.0,37.98958443499312,3.1646249880928585,2,3-4 Base,6,0,0.0,0,0,Very Long (>3.0s)
222,1.03,1,0.49,3,14.5,22.64167807743723,-8.77489510734938,4,Nickel,5,1,3.2,0,0,Quick (<2.0s)
223,0.19,0,3.78,2,9.5,27.365209475204615,8.687290128481987,4,3-4 Base,4,1,5.0,0,0,Quick (<2.0s)
224,1.34,1,1.84,2,5.4,24.980948084688883,29.51881228495774,3,Blitz,5,0,0.0,0,0,Quick (<2.0s)
225,2.68,0,1.22,1,14.3,54.39337971468916,4.915010796055491,4,Dime,4,1,8.2,0,0,Extended (2.5-3.0s)
226,6.81,1,2.26,1,1.3,86.5544571078704,-3.355045498107592,4,Nickel,4,0,0.0,0,0,Very Long (>3.0s)
227,0.94,0,0.69,3,4.6,87.14539634795578,-20.317394874755145,2,Blitz,4,0,0.0,0,0,Quick (<2.0s)
228,2.98,1,0.67,1,8.7,9.928739977324295,6.936922352576004,2,Nickel,3,1,3.9,0,0,Extended (2.5-3.0s)
229,0.6,1,0.86,2,9.5,12.190946085670417,-9.859464729639118,4,Nickel,5,0,0.0,0,0,Quick (<2.0s)
230,6.66,0,4.39,2,4.7,27.060715145510915,-7.557760029620288,3,4-3 Base,4,1,7.4,0,0,Very Long (>3.0s)
231,4.63,1,4.12,2,4.8,27.955350722252742,9.317107504104422,1,Nickel,4,1,3.7,0,0,Very Long (>3.0s)
232,1.41,1,0.38,4,12.8,13.5400257715326,-4.736296745194498,3,Blitz,5,0,0.0,0,0,Quick (<2.0s)
233,5.12,1,6.4,1,3.9,39.961700705609644,-0.9414252420741283,1,Blitz,5,1,6.3,0,0,Very Long (>3.0s)
234,1.9,0,1.7,3,6.6,57.89528534221585,7.497863441084922,2,Nickel,4,1,1.8,0,0,Quick (<2.0s)
235,4.79,1,2.55,1,3.1,57.03459805395173,-7.06063863983191,1,Nickel,5,0,0.0,0,0,Very Long (>3.0s)
236,2.09,1,0.83,1,9.0,53.908671313273345,-12.889575344959205,1,Dime,5,1,4.7,0,0,Normal (2.0-2.5s)
237,2.16,0,1.78,2,7.4,35.48047323987475,4.643035854826244,1,Dime,5,1,3.0,0,0,Normal (2.0-2.5s)
238,1.44,1,0.48,1,1.2,68.58101167849226,7.543503330210294,4,Nickel,5,1,0.4,0,0,Quick (<2.0s)
239,3.26,0,0.76,3,2.5,79.38355468829643,-5.7756484642883565,2,Nickel,4,1,16.6,0,0,Very Long (>3.0s)
240,2.28,0,3.53,2,20.4,36.164683982966764,-6.271309945281689,1,Dime,4,1,4.1,0,0,Normal (2.0-2.5s)
241,3.03,0,3.6,1,5.0,12.698182336951579,-11.000953409680637,1,Blitz,5,1,7.5,0,0,Very Long (>3.0s)
242,0.46,0,2.65,1,11.4,31.669722598267086,7.134909550395124,3,Dime,5,0,0.0,0,0,Quick (<2.0s)
243,4.9,0,1.14,2,3.7,17.36317891174125,19.188980845533383,4,4-3 Base,4,0,0.0,0,0,Very Long (>3.0s)
244,5.72,0,0.38,3,22.5,47.062285450446275,9.315450858532518,1,4-3 Base,3,1,12.5,0,0,Very Long (>3.0s)
245,2.28,1,4.81,2,1.8,19.034163618447046,-0.9118694286731123,1,Blitz,5,1,13.0,0,0,Normal (2.0-2.5s)
246,7.49,0,3.81,2,19.1,46.656028189217956,7.164553793160367,2,Dime,4,1,7.9,0,0,Very Long (>3.0s)
247,6.39,0,0.14,3,9.5,24.8902603092183,-8.318077936161517,3,Nickel,4,0,0.0,0,0,Very Long (>3.0s)
248,3.31,0,3.65,2,14.0,71.48579949161626,3.684036250303284,2,Nickel,4,1,8.8,0,0,Very Long (>3.0s)
249,5.16,0,1.22,1,20.6,7.481141675226107,-10.852670583970273,2,Blitz,4,0,0.0,0,0,Very Long (>3.0s)
250,4.3,1,3.15,2,10.5,54.927167344873304,-1.221853577687985,2,Blitz,4,1,5.7,0,0,Very Long (>3.0s)
251,0.34,1,0.29,2,26.4,20.253944742805103,10.756934280298594,2,Dime,4,0,0.0,0,0,Quick (<2.0s)
252,1.68,1,0.88,3,20.4,5.089267802266436,8.120380720416847,4,3-4 Base,3,0,0.0,0,0,Quick (<2.0s)
253,3.47,0,1.91,2,13.7,83.22800792583264,5.684752117493578,1,Dime,6,1,7.1,0,0,Very Long (>3.0s)
254,5.97,0,6.61,4,18.3,65.43750090326608,4.1627683095223125,1,4-3 Base,6,1,1.6,0,0,Very Long (>3.0s)
255,0.56,0,1.91,1,8.8,13.904853984547106,-7.361222943903317,4,Blitz,6,1,6.0,0,0,Quick (<2.0s)
256,0.37,0,4.25,4,4.1,64.76651309154701,1.4248067306008825,4,4-3 Base,5,1,10.7,0,0,Quick (<2.0s)
257,1.99,0,2.15,2,36.9,60.048259946383865,7.832755531125381,1,Dime,5,1,5.7,0,0,Quick (<2.0s)
258,0.21,1,2.09,3,9.2,47.6021018338883,-2.4315444871494036,4,Nickel,4,1,7.8,0,0,Quick (<2.0s)
259,1.94,0,2.77,1,10.9,42.73322885830526,-2.045818112704244,3,Dime,3,0,0.0,0,0,Quick (<2.0s)
260,2.73,1,1.66,2,2.7,84.83627866241615,-4.7022533308540835,2,Nickel,3,0,0.0,0,0,Extended (2.5-3.0s)
261,0.9,0,3.46,3,21.5,27.063321790770615,-2.8494909269657933,2,4-3 Base,4,1,6.0,0,0,Quick (<2.0s)
262,1.98,0,0.53,3,10.7,40.8479051312045,-7.73323345441705,2,Dime,4,0,0.0,0,0,Quick (<2.0s)
263,4.04,0,1.67,1,12.8,34.62038716053445,0.24071719656142992,1,Nickel,6,1,12.6,0,0,Very Long (>3.0s)
264,1.34,0,7.04,2,14.1,74.40809261329701,-3.2027566183127187,2,Nickel,4,1,21.2,0,0,Quick (<2.0s)
265,1.05,1,4.39,1,4.9,87.48187756092855,-14.74245653848466,3,Blitz,4,0,0.0,0,0,Quick (<2.0s)
266,1.92,0,2.32,4,21.1,81.48035288662074,26.00942327207178,4,Nickel,5,0,0.0,0,0,Quick (<2.0s)
267,0.82,0,3.93,3,11.5,76.79335372697916,-10.374281551427577,2,Dime,4,1,8.9,0,0,Quick (<2.0s)
268,7.13,1,5.69,1,1.3,93.81109510130746,-1.346938671506559,2,Nickel,6,0,0.0,0,0,Very Long (>3.0s)
269,2.14,0,0.11,3,18.3,67.74300953693466,0.6116790261749501,2,Dime,4,1,1.2,0,0,Normal (2.0-2.5s)
270,1.15,0,1.34,4,8.2,72.59484120921805,-5.348676170953474,3,Dime,4,1,1.4,0,0,Quick (<2.0s)
271,2.45,0,0.87,2,5.3,93.4522285734517,-0.8971782879225478,4,Dime,6,1,5.1,0,0,Normal (2.0-2.5s)
272,1.91,0,0.32,3,2.0,5.629170685925668,-8.185447897918054,2,Blitz,5,0,0.0,0,0,Quick (<2.0s)
273,1.75,1,7.79,2,6.6,62.06435387927285,7.271793158035581,3,Nickel,4,1,4.6,0,0,Quick (<2.0s)
274,1.34,1,2.89,3,6.0,71.50743787579606,-0.2223855383509401,2,Dime,4,1,5.2,0,0,Quick (<2.0s)
275,1.29,1,3.82,1,19.7,87.60443483814755,7.183932583473456,3,Dime,5,0,0.0,0,0,Quick (<2.0s)
276,0.47,0,0.91,1,5.6,84.54598737659084,14.698956716929237,1,Nickel,4,1,4.8,0,0,Quick (<2.0s)
277,5.16,0,1.31,2,2.4,80.77646131104149,-2.8122874397210222,2,Nickel,5,1,3.0,0,0,Very Long (>3.0s)
278,3.16,1,1.74,1,12.9,90.12121447475334,7.734489466366704,2,Blitz,6,1,7.3,0,0,Very Long (>3.0s)
279,2.63,0,2.48,3,20.4,53.36412691223368,15.363451472193685,4,4-3 Base,4,1,5.7,0,0,Extended (2.5-3.0s)
280,1.88,0,3.36,1,6.9,5.622808602634408,-1.2346770792446906,3,Nickel,5,0,0.0,0,0,Quick (<2.0s)
281,0.89,0,3.18,2,29.9,5.994895882730857,6.910992500686718,4,Nickel,5,0,0.0,0,0,Quick (<2.0s)
282,1.09,0,1.4,3,18.2,54.01751500560723,-4.652817837508217,1,4-3 Base,4,0,0.0,0,0,Quick (<2.0s)
283,0.53,0,5.86,2,21.6,44.17450149775472,11.972120351038775,2,Blitz,6,1,6.3,0,0,Quick (<2.0s)
284,1.2,1,4.99,2,12.7,45.61205480289036,-4.9979827460729584,2,3-4 Base,5,1,-0.3,0,0,Quick (<2.0s)
285,0.78,1,2.27,4,11.7,41.03642634890333,7.0306339621074345,3,3-4 Base,4,0,0.0,0,0,Quick (<2.0s)
286,6.16,0,1.8,3,5.4,87.59532281821122,9.951178975866359,4,Dime,5,1,3.4,0,0,Very Long (>3.0s)
287,3.85,0,1.3,1,25.6,37.32533160528109,-11.789771002104676,4,3-4 Base,4,1,5.6,0,0,Very Long (>3.0s)
288,2.21,0,2.49,2,22.8,82.06042475867748,-6.667098917415991,3,Dime,4,1,4.8,0,0,Normal (2.0-2.5s)
289,0.98,1,4.78,4,26.0,86.25783144124767,-7.071805390599533,3,Dime,5,0,0.0,0,0,Quick (<2.0s)
290,0.82,0,1.84,2,8.8,49.95515929990593,10.799328830008623,4,Dime,4,1,3.4,0,0,Quick (<2.0s)
291,1.79,1,0.99,2,7.0,45.22442336285795,-11.753476361514409,2,Dime,5,0,0.0,0,0,Quick (<2.0s)
292,3.96,0,1.8,1,15.3,73.49185437939022,3.256892309114652,4,4-3 Base,4,1,8.3,0,0,Very Long (>3.0s)
293,0.54,0,2.3,1,6.3,68.71743568758941,7.264777152506449,4,4-3 Base,4,0,0.0,0,0,Quick (<2.0s)
294,3.13,0,0.49,3,8.9,34.56816049365854,1.6938898316541597,2,Nickel,5,1,1.7,0,0,Very Long (>3.0s)
295,1.2,1,0.34,3,1.5,14.229331333218191,12.74733007658071,3,4-3 Base,6,0,0.0,0,0,Quick (<2.0s)
296,1.39,0,1.02,4,10.9,28.83671601642323,-19.245938786319684,2,Nickel,5,1,4.2,0,0,Quick (<2.0s)
297,2.16,0,5.85,3,13.7,16.79256552310691,6.079155485728651,1,Nickel,5,1,1.5,0,0,Normal (2.0-2.5s)
298,1.01,0,4.58,1,21.9,31.525904819902223,-1.8175317352578932,3,Nickel,4,1,11.9,0,0,Quick (<2.0s)
299,1.72,1,0.24,1,15.7,28.563940902271916,-15.05127877843057,1,3-4 Base,5,1,0.9,0,0,Quick (<2.0s)
300,0.94,1,0.63,4,17.5,62.39402814980422,-10.810978479371895,2,Nickel,4,1,14.3,0,0,Quick (<2.0s)
301,1.28,0,3.31,1,28.6,90.90464256093017,15.651014406085924,4,Nickel,4,1,5.7,0,0,Quick (<2.0s)
302,3.56,1,1.16,1,4.6,66.71693590974351,6.322213684854999,1,3-4 Base,4,0,0.0,0,0,Very Long (>3.0s)
303,2.25,0,2.61,4,4.0,88.39844672581127,8.019079171281337,1,Nickel,5,1,4.0,0,0,Normal (2.0-2.5s)
304,3.55,0,0.26,2,10.4,75.5719032747599,9.58964443280298,3,Dime,4,0,0.0,0,0,Very Long (>3.0s)
305,1.19,0,1.77,1,3.5,70.50898598640559,-13.568241505532372,2,Dime,4,0,0.0,0,0,Quick (<2.0s)
306,3.15,0,1.6,3,11.5,42.26557461920073,2.4572839181969623,2,Blitz,4,1,11.0,0,0,Very Long (>3.0s)
307,0.41,1,3.83,4,3.7,34.231505257703176,10.984186438710221,2,Dime,4,0,0.0,0,0,Quick (<2.0s)
308,2.16,1,2.48,1,4.4,81.16496352256273,-4.026025470229656,1,Dime,5,0,0.0,0,0,Normal (2.0-2.5s)
309,3.29,0,1.99,3,2.0,86.48539096361048,13.624464238751592,1,4-3 Base,4,0,0.0,0,0,Very Long (>3.0s)
310,0.39,0,0.18,2,10.8,45.66942442858388,-6.126065402657835,4,4-3 Base,4,1,12.5,0,0,Quick (<2.0s)
311,1.2,1,7.2,2,2.8,5.815678836797997,1.2476119133876986,1,Dime,4,0,0.0,0,0,Quick (<2.0s)
312,2.16,1,3.12,4,13.1,76.32779530158234,3.9753402869705674,2,3-4 Base,4,1,0.3,0,0,Normal (2.0-2.5s)
313,4.17,0,0.83,4,14.6,30.656195642506248,7.545984239319935,4,Nickel,4,1,10.3,0,0,Very Long (>3.0s)
314,1.28,1,1.95,1,5.1,5.8899078515228664,-2.87736460733591,4,4-3 Base,4,1,3.3,0,0,Quick (<2.0s)
315,3.06,0,1.2,1,16.1,77.44897030785098,10.121121187164135,1,3-4 Base,4,1,9.3,0,0,Very Long (>3.0s)
316,5.38,0,1.44,1,14.8,51.567276993520835,4.2801447576589915,3,Dime,4,0,0.0,0,0,Very Long (>3.0s)
317,3.16,1,4.52,2,18.8,66.66896717046222,-16.38793617079832,3,3-4 Base,5,1,4.3,0,0,Very Long (>3.0s)
318,1.77,0,0.63,1,4.7,87.32208390300298,18.36572634028904,3,Nickel,6,1,8.5,0,0,Quick (<2.0s)
319,2.74,0,3.22,2,4.6,53.70564471242948,-9.5786539542868,4,3-4 Base,4,1,13.5,0,0,Extended (2.5-3.0s)
320,1.25,0,4.67,1,14.1,50.28746653210692,19.19000555302682,2,Dime,3,0,0.0,0,0,Quick (<2.0s)
321,2.23,1,2.82,2,10.3,31.159590921343717,-1.5768544119221177,1,Dime,5,0,0.0,0,0,Normal (2.0-2.5s)
322,1.84,1,1.51,1,11.0,32.467445099595736,-3.4390849218098483,2,Nickel,4,0,0.0,0,0,Quick (<2.0s)
323,2.68,0,0.77,3,22.4,76.68878594266812,3.992381762514902,3,Dime,4,1,8.8,0,0,Extended (2.5-3.0s)
324,1.49,0,0.89,1,16.8,45.412632102734335,-6.986132538113649,3,3-4 Base,4,1,11.1,0,0,Quick (<2.0s)
325,2.79,0,1.98,1,14.8,19.717358774730833,-18.859152729904814,1,Dime,6,1,3.3,0,0,Extended (2.5-3.0s)
326,1.48,0,1.84,3,13.7,13.507588760044603,-1.093086965807709,1,Dime,5,1,4.1,0,0,Quick (<2.0s)
327,3.83,0,3.56,3,17.8,47.562810517560145,3.7505281034510034,4,Blitz,3,1,28.6,0,0,Very Long (>3.0s)
328,1.6,1,0.29,1,7.9,46.84595212559574,15.377699538871124,1,3-4 Base,3,1,9.3,0,0,Quick (<2.0s)
329,0.22,0,4.48,1,3.4,63.811245038485644,-11.913603509163007,2,4-3 Base,4,0,0.0,0,0,Quick (<2.0s)
330,0.84,0,10.84,3,5.6,47.39607299706266,5.802232496523899,4,3-4 Base,4,0,0.0,0,0,Quick (<2.0s)
331,2.11,0,1.65,2,5.0,17.912813372079327,-1.039001323701492,2,4-3 Base,4,0,0.0,0,0,Normal (2.0-2.5s)
332,6.13,0,1.42,3,0.5,50.70225963186622,0.33041739131452535,1,3-4 Base,5,1,6.8,0,0,Very Long (>3.0s)
333,3.73,1,1.55,2,13.7,86.61104634974227,9.720448871025392,2,Nickel,4,1,18.0,0,0,Very Long (>3.0s)
334,0.16,0,1.92,1,7.1,19.349727045819115,-5.1142283865366265,3,Nickel,4,0,0.0,0,0,Quick (<2.0s)
335,0.49,0,1.31,2,8.0,67.0779176879974,1.6752597516224845,2,Blitz,4,0,0.0,0,0,Quick (<2.0s)
336,4.53,0,0.11,3,5.9,58.447333846897386,10.899377882018051,4,3-4 Base,3,1,8.8,0,0,Very Long (>3.0s)
337,3.28,0,1.52,4,8.9,72.37271540406225,10.296003861898777,2,Blitz,6,1,11.2,0,0,Very Long (>3.0s)
338,8.32,0,2.03,1,24.6,18.554024608483346,-12.202851841396175,3,Dime,4,0,0.0,0,0,Very Long (>3.0s)
339,1.43,0,4.86,2,1.9,89.74448032153951,-6.129380027344853,1,Blitz,4,0,0.0,0,0,Quick (<2.0s)
340,0.99,0,0.62,1,27.6,60.886978499044275,-1.4372636180804266,2,Blitz,4,0,0.0,0,0,Quick (<2.0s)
341,2.2,0,6.4,2,10.7,81.23640239220232,8.13938574523824,3,Dime,4,0,0.0,0,0,Normal (2.0-2.5s)
342,1.4,0,1.22,3,6.2,27.194608731221205,-2.5120281285935886,1,Dime,6,1,8.0,0,0,Quick (<2.0s)
343,4.25,0,0.71,2,6.8,71.54716004581654,0.8273792225487876,3,Nickel,4,0,0.0,0,0,Very Long (>3.0s)
344,1.36,1,3.12,4,4.3,75.29276339005271,12.503091888975149,1,Nickel,4,0,0.0,0,0,Quick (<2.0s)
345,1.68,0,1.08,2,1.3,40.769174514836806,-3.3865918778936765,1,Blitz,3,0,0.0,0,0,Quick (<2.0s)
346,0.87,0,1.68,4,3.7,39.555810759507985,14.731587573144635,3,Nickel,5,0,0.0,0,0,Quick (<2.0s)
347,3.56,0,1.79,3,9.0,64.20166385231744,-16.054336663358352,3,4-3 Base,5,1,21.0,0,0,Very Long (>3.0s)
348,0.92,0,2.97,1,7.5,13.406691358419437,-3.9275143795352223,1,Dime,5,0,0.0,0,0,Quick (<2.0s)
349,2.82,1,1.63,1,12.5,71.2061735195758,-13.65144502345953,4,Nickel,4,0,0.0,0,0,Extended (2.5-3.0s)
350,6.82,0,1.47,2,5.9,8.859808385546984,1.1669856322580325,1,Dime,6,0,0.0,0,0,Very Long (>3.0s)
351,0.33,1,1.19,1,5.3,22.15312710087434,7.509916217780058,1,4-3 Base,4,0,0.0,0,0,Quick (<2.0s)
352,5.55,0,2.73,2,33.9,64.77293815172305,-1.612166055924357,1,Nickel,4,1,6.2,0,0,Very Long (>3.0s)
353,2.57,0,1.03,2,4.4,13.849130038276744,-4.744304086497582,1,3-4 Base,5,0,0.0,0,0,Extended (2.5-3.0s)
354,0.74,1,4.99,4,4.6,92.4657882329111,-13.596195472716662,1,Blitz,4,0,0.0,0,0,Quick (<2.0s)
355,2.26,0,1.81,2,17.6,83.15565885157106,16.813349111565895,4,4-3 Base,4,1,10.3,0,0,Normal (2.0-2.5s)
356,3.49,0,0.2,3,14.8,61.367209916606285,-0.22411863793875927,2,Dime,4,1,5.5,0,0,Very Long (>3.0s)
357,1.05,0,2.3,4,6.6,78.71517101024149,-4.521430175905826,2,4-3 Base,3,1,6.4,0,0,Quick (<2.0s)
358,2.94,1,2.64,3,15.7,84.8822043730611,15.625324135478099,4,4-3 Base,4,0,0.0,0,0,Extended (2.5-3.0s)
359,5.86,0,5.03,1,9.8,28.35280846146366,-3.5204535537168398,2,3-4 Base,5,0,0.0,0,0,Very Long (>3.0s)
360,1.36,1,0.81,2,6.0,81.44704291543876,-9.10362327433172,1,Nickel,4,1,0.4,0,0,Quick (<2.0s)
361,0.86,0,0.68,1,14.1,22.531440527384163,-7.102805552766089,2,Nickel,5,1,1.7,0,0,Quick (<2.0s)
362,1.89,1,3.05,2,9.1,42.20080377339338,-8.572399555835664,1,4-3 Base,5,1,-1.4,0,0,Quick (<2.0s)
363,2.17,0,4.41,2,1.4,55.24336681237394,-10.660281667145108,2,Nickel,4,1,5.0,0,0,Normal (2.0-2.5s)
364,4.39,1,0.77,3,14.1,69.25018667666292,-6.934365427720093,2,3-4 Base,4,1,5.9,0,0,Very Long (>3.0s)
365,1.84,0,2.23,2,8.1,7.712718595027523,24.149506337123753,3,Blitz,5,1,7.9,0,0,Quick (<2.0s)
366,1.47,1,1.66,2,23.3,31.145847150037007,-11.498229653074727,3,4-3 Base,5,0,0.0,0,0,Quick (<2.0s)
367,0.84,0,0.8,4,16.2,59.76671883893513,-14.921519573133118,4,Nickel,4,1,10.2,0,0,Quick (<2.0s)
368,0.39,0,1.57,1,10.3,37.163181123420685,2.780294675789354,3,Nickel,4,1,1.4,0,0,Quick (<2.0s)
369,0.62,0,4.16,2,6.7,74.75225500665441,-0.759663790646399,1,Blitz,5,1,1.5,0,0,Quick (<2.0s)
370,0.61,0,1.81,3,8.9,63.64869450356446,6.600409565708283,1,Blitz,4,1,2.2,0,0,Quick (<2.0s)
371,1.69,0,1.49,1,4.2,26.09613083513622,-5.540843202239443,3,Blitz,5,1,3.6,0,0,Quick (<2.0s)
372,0.48,1,2.92,2,10.3,18.13360816330998,-8.68513387304388,1,4-3 Base,4,1,4.3,0,0,Quick (<2.0s)
373,2.0,1,4.46,1,24.5,61.61422942283453,16.73719767482647,1,Dime,5,0,0.0,0,0,Quick (<2.0s)
374,6.72,0,0.61,3,29.8,45.5420594934282,-16.116895845554705,3,Dime,4,1,4.4,0,0,Very Long (>3.0s)
375,4.48,1,2.31,1,19.9,20.206133699118674,3.6059889926297553,2,Blitz,5,1,8.9,0,0,Very Long (>3.0s)
376,1.68,0,1.23,1,9.9,34.37367847865396,6.903029280919347,4,Nickel,6,0,0.0,0,0,Quick (<2.0s)
377,9.61,0,1.82,2,2.4,32.27420734867279,8.217021225148194,2,Blitz,4,1,13.9,0,0,Very Long (>3.0s)
378,2.18,1,3.12,1,8.5,14.73187751054376,-3.0338126813725386,4,Nickel,5,0,0.0,0,0,Normal (2.0-2.5s)
379,2.42,1,1.33,1,16.9,54.221811733870524,-12.482218897904179,4,Nickel,4,1,9.9,0,0,Normal (2.0-2.5s)
380,1.86,1,1.62,2,15.6,73.72837705212987,14.995140293927777,1,Nickel,4,0,0.0,0,0,Quick (<2.0s)
381,2.03,0,3.9,2,7.9,56.79201999676883,-4.4554425336704515,3,Nickel,6,0,0.0,0,0,Normal (2.0-2.5s)
382,1.32,1,2.59,2,7.4,79.36622284436172,15.299979810812657,3,Nickel,3,0,0.0,0,0,Quick (<2.0s)
383,1.7,0,1.59,2,11.8,16.48116924938882,3.6807394657107784,3,Nickel,4,1,2.2,0,0,Quick (<2.0s)
384,5.57,0,1.99,2,9.3,44.20506720400015,-4.839240117725786,2,Dime,4,1,2.6,0,0,Very Long (>3.0s)
385,4.81,0,1.86,3,8.5,59.84735932922892,3.934430472833983,2,Nickel,4,1,12.2,0,0,Very Long (>3.0s)
386,0.21,1,0.17,1,8.1,65.84014048477167,11.508019570579197,2,Dime,5,1,2.4,0,0,Quick (<2.0s)
387,0.54,1,2.02,1,21.8,67.62076757810843,0.8208825049054352,2,3-4 Base,4,0,0.0,0,0,Quick (<2.0s)
388,1.06,1,0.39,3,3.7,70.60688843880929,-7.375824425574512,4,Blitz,3,0,0.0,0,0,Quick (<2.0s)
389,3.99,0,4.37,3,7.1,63.628683097641506,-17.875529941443247,2,Dime,4,1,2.2,0,0,Very Long (>3.0s)
390,4.88,0,0.38,1,7.4,13.480528004678089,-4.242568728972785,1,3-4 Base,4,1,4.6,0,0,Very Long (>3.0s)
391,3.48,0,1.17,2,10.1,67.57751098420668,8.07640580885491,1,Dime,4,0,0.0,0,0,Very Long (>3.0s)
392,0.74,0,0.96,2,9.1,70.23043910969488,-10.103338502364386,4,3-4 Base,5,0,0.0,0,0,Quick (<2.0s)
393,1.35,0,5.67,2,8.6,94.41319409002644,6.811620645961635,3,4-3 Base,4,0,0.0,0,0,Quick (<2.0s)
394,2.98,1,4.23,3,3.9,67.40261930310135,0.28199075720235417,4,Nickel,4,0,0.0,0,0,Extended (2.5-3.0s)
395,1.72,0,0.05,1,9.1,66.8147356176394,7.454953375768243,4,Nickel,5,1,9.5,0,0,Quick (<2.0s)
396,1.54,0,1.73,3,13.9,51.33319611637748,-23.392319004068728,4,3-4 Base,3,1,0.3,0,0,Quick (<2.0s)
397,1.55,0,0.49,1,10.4,83.11306177266025,-14.203351327654733,3,Nickel,4,1,5.5,0,0,Quick (<2.0s)
398,4.57,0,2.02,2,3.7,94.71512857650424,-4.625983328395941,1,Blitz,5,1,2.2,0,0,Very Long (>3.0s)
399,3.19,0,3.06,3,9.6,75.11403831776889,18.662730762681676,1,3-4 Base,4,1,10.8,0,0,Very Long (>3.0s)
400,1.62,1,2.18,2,9.2,60.12503400720276,-7.542681612914635,3,3-4 Base,4,0,0.0,0,0,Quick (<2.0s)
401,2.66,0,3.21,1,6.9,12.105934423841138,-1.2678330663866986,2,Blitz,4,1,3.0,0,0,Extended (2.5-3.0s)
402,0.65,1,1.37,4,10.4,70.40652185566648,21.507306884960503,3,Nickel,4,1,-1.4,0,0,Quick (<2.0s)
403,1.35,0,2.24,3,5.4,68.77054117237554,4.286371027612596,2,Dime,4,1,5.2,0,0,Quick (<2.0s)
404,4.28,0,3.12,3,14.3,74.80113330284885,8.59630094362937,3,3-4 Base,6,1,1.5,0,0,Very Long (>3.0s)
405,0.45,0,1.13,2,28.7,16.209984955954038,-6.42324717499428,1,Nickel,4,0,0.0,0,0,Quick (<2.0s)
406,3.22,1,0.7,1,15.2,63.83592501135291,11.789867406346337,1,Nickel,5,1,6.0,0,0,Very Long (>3.0s)
407,0.21,1,0.9,4,4.7,31.61515144565072,13.313949355150587,3,Blitz,5,1,2.1,0,0,Quick (<2.0s)
408,6.2,0,1.57,2,13.8,73.42441190625503,5.015982477225654,1,Nickel,5,0,0.0,0,0,Very Long (>3.0s)
409,1.32,0,1.77,3,16.2,26.633655862831958,-0.859769416244228,3,Nickel,4,0,0.0,0,0,Quick (<2.0s)
410,2.8,0,2.35,1,11.7,66.55808091383696,5.594272545655826,3,Blitz,4,1,6.6,0,0,Extended (2.5-3.0s)
411,2.27,0,0.81,1,12.6,31.549365228558173,-16.256858545986493,4,Blitz,4,1,5.6,0,0,Normal (2.0-2.5s)
412,2.34,1,3.19,4,8.5,5.809486353568802,10.886339009915547,4,4-3 Base,5,0,0.0,0,0,Normal (2.0-2.5s)
413,2.62,0,6.66,2,3.2,62.00221207757859,-8.491217032005768,2,Dime,3,1,9.2,0,0,Extended (2.5-3.0s)
414,0.36,0,0.96,1,8.0,15.194217484303014,-2.785981935135685,3,Nickel,5,1,1.9,0,0,Quick (<2.0s)
415,2.37,0,9.49,1,4.2,64.33623255093927,13.175548705658741,1,Nickel,4,1,1.9,0,0,Normal (2.0-2.5s)
416,1.8,0,7.33,2,7.5,88.30485035212438,10.975622504266706,2,Nickel,5,1,10.6,0,0,Quick (<2.0s)
417,1.33,0,1.77,1,5.8,92.23213407899813,-16.211277178462485,3,Nickel,3,1,9.5,0,0,Quick (<2.0s)
418,1.06,0,1.52,2,3.9,26.23307785948513,-9.473285223137353,3,3-4 Base,5,1,4.5,0,0,Quick (<2.0s)
419,2.42,1,0.89,2,21.2,77.83279048855894,6.401133507918124,2,Nickel,4,1,6.5,0,0,Normal (2.0-2.5s)
420,0.87,1,3.58,3,8.9,36.81979491851963,-17.394074657461147,1,Nickel,5,0,0.0,0,0,Quick (<2.0s)
